source	target	weight	correlation
ASV_529	ASV_814	0.902853833693794	0.902853833693794
ASV_534	ASV_535	0.933276022762517	0.933276022762517
ASV_537	ASV_704	0.902930921924268	0.902930921924268
ASV_540	ASV_558	0.976558192782263	0.976558192782263
ASV_540	ASV_580	0.997714285714286	0.997714285714286
ASV_540	ASV_605	0.914752080848867	0.914752080848867
ASV_540	ASV_641	0.903339522218532	0.903339522218532
ASV_540	ASV_714	0.945683402143948	0.945683402143948
ASV_540	ASV_831	0.949714285714286	0.949714285714286
ASV_543	ASV_875	0.919537090833375	0.919537090833375
ASV_550	ASV_823	0.916722611430269	0.916722611430269
ASV_550	ASV_921	0.934763948497854	0.934763948497854
ASV_558	ASV_580	0.982275746604173	0.982275746604173
ASV_558	ASV_605	0.916363562562872	0.916363562562872
ASV_558	ASV_714	0.939931350114417	0.939931350114417
ASV_558	ASV_831	0.986849789661702	0.986849789661702
ASV_565	ASV_648	0.911035506359854	0.911035506359854
ASV_565	ASV_1095	0.902579194743675	0.902579194743675
ASV_569	ASV_605	0.901608218436883	0.901608218436883
ASV_571	ASV_635	0.910798762955553	0.910798762955553
ASV_571	ASV_642	0.921294168241132	0.921294168241132
ASV_571	ASV_694	0.913568430981248	0.913568430981248
ASV_571	ASV_1006	0.921809544474649	0.921809544474649
ASV_575	ASV_767	0.913098609252078	0.913098609252078
ASV_575	ASV_835	0.957118509787769	0.957118509787769
ASV_575	ASV_842	0.903360783660057	0.903360783660057
ASV_575	ASV_959	0.945683402143948	0.945683402143948
ASV_580	ASV_605	0.923453646421746	0.923453646421746
ASV_580	ASV_641	0.900901358865716	0.900901358865716
ASV_580	ASV_714	0.93539180526451	0.93539180526451
ASV_580	ASV_831	0.952	0.952
ASV_582	ASV_619	0.949076256805883	0.949076256805883
ASV_582	ASV_899	0.983325922293655	0.983325922293655
ASV_582	ASV_955	0.902137048636145	0.902137048636145
ASV_593	ASV_655	0.907522864122106	0.907522864122106
ASV_593	ASV_830	0.903337922585876	0.903337922585876
ASV_605	ASV_630	0.938019982637638	0.938019982637638
ASV_605	ASV_831	0.903875123882769	0.903875123882769
ASV_609	ASV_870	0.91483416913466	0.91483416913466
ASV_616	ASV_1095	0.902075251992388	0.902075251992388
ASV_618	ASV_937	0.955844155844156	0.955844155844156
ASV_618	ASV_1143	0.971428571428571	0.971428571428571
ASV_618	fungi_ASV_310	0.911280776194266	0.911280776194266
ASV_619	ASV_710	0.919137042631103	0.919137042631103
ASV_619	ASV_842	0.909814601958458	0.909814601958458
ASV_619	ASV_899	0.94229035166817	0.94229035166817
ASV_635	ASV_639	0.908193511380886	0.908193511380886
ASV_635	ASV_642	0.90360072278702	0.90360072278702
ASV_635	ASV_694	0.929503279338798	0.929503279338798
ASV_635	ASV_711	0.929340515746019	0.929340515746019
ASV_635	ASV_878	0.939454060776603	0.939454060776603
ASV_635	ASV_966	0.910574488012498	0.910574488012498
ASV_635	ASV_1052	0.911046166100599	0.911046166100599
ASV_642	ASV_694	0.987577639751553	0.987577639751553
ASV_642	ASV_878	0.965303081278627	0.965303081278627
ASV_642	ASV_966	0.971014492753623	0.971014492753623
ASV_642	fungi_ASV_321	0.910401298062428	0.910401298062428
ASV_646	fungi_ASV_24	0.9053235167813	0.9053235167813
ASV_648	ASV_945	0.915315315315315	0.915315315315315
ASV_648	ASV_1094	0.925225512589065	0.925225512589065
ASV_655	ASV_830	0.920507364270694	0.920507364270694
ASV_670	ASV_767	0.901826930930028	0.901826930930028
ASV_677	ASV_687	0.916153935425252	0.916153935425252
ASV_681	ASV_1012	0.918590515040744	0.918590515040744
ASV_683	ASV_921	0.91742494894128	0.91742494894128
ASV_687	ASV_717	0.907063979505502	0.907063979505502
ASV_691	ASV_966	0.910574488012498	0.910574488012498
ASV_694	ASV_711	0.900454092122624	0.900454092122624
ASV_694	ASV_878	0.98705347259499	0.98705347259499
ASV_694	ASV_966	0.975155279503106	0.975155279503106
ASV_694	ASV_1052	0.910409236527803	0.910409236527803
ASV_697	ASV_999	0.909843442604499	0.909843442604499
ASV_699	ASV_1012	0.902753913567673	0.902753913567673
ASV_701	ASV_849	0.926667094059615	0.926667094059615
ASV_704	ASV_921	0.906748379258427	0.906748379258427
ASV_705	ASV_857	0.945974298808009	0.945974298808009
ASV_710	ASV_767	0.900180535355016	0.900180535355016
ASV_710	ASV_824	0.90220559204715	0.90220559204715
ASV_710	ASV_842	0.968854926744931	0.968854926744931
ASV_711	ASV_876	0.904423630658874	0.904423630658874
ASV_711	ASV_878	0.904303813084095	0.904303813084095
ASV_714	ASV_831	0.959405531316533	0.959405531316533
ASV_715	ASV_961	0.904488035409697	0.904488035409697
ASV_715	ASV_1163	0.91789688768666	0.91789688768666
ASV_735	ASV_793	0.908915956670568	0.908915956670568
ASV_735	ASV_900	0.9721426195268	0.9721426195268
ASV_735	fungi_ASV_229	0.979866222180857	0.979866222180857
ASV_740	ASV_767	0.918104484067837	0.918104484067837
ASV_755	ASV_767	0.900146601889415	0.900146601889415
ASV_755	ASV_830	0.914635639078224	0.914635639078224
ASV_756	ASV_861	0.938083151964686	0.938083151964686
ASV_758	ASV_1052	0.928285032415349	0.928285032415349
ASV_767	ASV_824	0.903037478298462	0.903037478298462
ASV_767	ASV_835	0.943032168960723	0.943032168960723
ASV_767	ASV_842	0.929503279338798	0.929503279338798
ASV_767	ASV_959	0.938681386174283	0.938681386174283
ASV_770	ASV_966	0.906568702630489	0.906568702630489
ASV_782	ASV_1017	0.959405531316533	0.959405531316533
ASV_791	ASV_855	0.923560611977357	0.923560611977357
ASV_791	ASV_875	0.921654849047604	0.921654849047604
ASV_793	ASV_900	0.93523815174308	0.93523815174308
ASV_793	ASV_916	0.913910000388539	0.913910000388539
ASV_793	ASV_971	0.902333695669759	0.902333695669759
ASV_796	ASV_842	0.910062607457896	0.910062607457896
ASV_796	ASV_873	0.923704385004667	0.923704385004667
ASV_814	ASV_886	0.932528133064405	0.932528133064405
ASV_823	ASV_1223	0.965979986309486	0.965979986309486
ASV_824	ASV_842	0.903597226230213	0.903597226230213
ASV_835	ASV_959	0.990857142857143	0.990857142857143
ASV_835	ASV_987	0.911488993759037	0.911488993759037
ASV_837	fungi_ASV_321	0.901699732489549	0.901699732489549
ASV_842	ASV_917	0.913538086686214	0.913538086686214
ASV_847	ASV_1057	0.968831168831169	0.968831168831169
ASV_861	ASV_1012	0.938083151964686	0.938083151964686
ASV_861	fungi_ASV_203	0.921027094656237	0.921027094656237
ASV_878	ASV_966	0.959088683759665	0.959088683759665
ASV_878	ASV_1052	0.938341968911917	0.938341968911917
ASV_899	ASV_911	0.906095380284637	0.906095380284637
ASV_900	fungi_ASV_229	0.955855887387623	0.955855887387623
ASV_906	fungi_ASV_59	0.906050515275988	0.906050515275988
ASV_916	ASV_1012	0.901706635245669	0.901706635245669
ASV_921	ASV_1007	0.906082337727459	0.906082337727459
ASV_927	ASV_1061	0.909363981692229	0.909363981692229
ASV_937	ASV_1143	0.961038961038961	0.961038961038961
ASV_937	fungi_ASV_310	0.916153935425252	0.916153935425252
ASV_945	ASV_1094	0.921509747478265	0.921509747478265
ASV_966	ASV_1052	0.906266304848496	0.906266304848496
ASV_984	ASV_1044	0.947435818490028	0.947435818490028
ASV_1007	fungi_ASV_229	0.900559505515614	0.900559505515614
ASV_1012	fungi_ASV_310	0.936	0.936
ASV_1033	ASV_1061	0.95137299771167	0.95137299771167
ASV_1094	ASV_1268	0.916112934210857	0.916112934210857
ASV_1143	fungi_ASV_310	0.908844196578774	0.908844196578774
fungi_ASV_204	fungi_ASV_229	0.908146734782936	0.908146734782936
